accident_id,city,state,latitude,longitude,date,time,day_of_week,is_weekend,road_type,lanes,traffic_signal,Weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
151,Bangalore,Karnataka,13.174917,77.602348,04/11/2023,21:00:00,Saturday,Yes,Rural,4,Yes,Rain,Low,29,Medium,Drunk Driving,Major,4,4,No,Normal Day,0.45
152,Pune,Maharashtra,18.479329,73.88208,06/11/2022,22:00:00,Sunday,Yes,Rural,6,No,Clear,High,33,Low,Poor Road,Fatal,5,5,No,Normal Day,0.30
153,Chandigarh,Punjab,30.65561,76.831544,25/04/2024,03:00:00,Thursday,No,Highway,6,Yes,Rain,Mediun,25,Low,Poor Road,Fatal,1,1,No,Normal Day,0.45
154,Bangalore,Karnataka,13.052805,77.617588,23/07/2024,14:00:00,Tuesday,No,Urban,3,Yes,Rain,Mediun,26,Medium,Weather,Minor,5,0,No,Normal Day,0.25
155,Delhi,Delhi,28.834402,77.209459,23/12/2022,12:00:00,Friday,No,Rural,5,Yes,Fog,Low,33,Medium,Poor Road,Fatal,3,3,No,Normal Day,0.65
156,Mumbai,Maharashtra,19.090344,72.902108,28/03/2022,10:00:00,Monday,No,Urban,6,No,Clear,High,35,High,Weather,Fatal,2,2,Yes,Normal Day,0.65
157,Chennai,Tamil Nadu,13.196352,80.138535,04/02/2023,07:00:00,Saturday,Yes,Urban,5,No,Fog,Low,32,Medium,Drunk Driving,Minor,1,1,No,Normal Day,0.45
158,Chennai,Tamil Nadu,13.152998,80.258685,15/09/2024,22:00:00,Sunday,Yes,Rural,1,No,Fog,Low,19,High,Distraction,Major,4,2,No,Normal Day,0.65
159,Delhi,Delhi,28.671166,77.064188,25/02/2023,03:00:00,Saturday,Yes,Rural,6,Yes,Clear,High,27,High,Distraction,Minor,4,3,No,Normal Day,0.30
160,Kolkata,West Bengal,22.535434,88.290362,09/01/2025,08:00:00,Thursday,No,Highway,5,No,Clear,High,33,Low,Distraction,Major,1,1,Yes,Normal Day,0.25
161,Pune,Maharashtra,18.522797,73.933778,17/05/2022,20:00:00,Tuesday,No,Urban,4,No,Fog,Low,17,High,Poor Road,Fatal,1,1,No,Normal Day,0.85
162,Bangalore,Karnataka,12.828296,77.719866,31/01/2025,01:00:00,Friday,No,Rural,3,Yes,Fog,Low,35,Low,Overspeeding,Major,2,0,No,Normal Day,0.45
163,Pune,Maharashtra,18.435528,73.934128,20/05/2023,11:00:00,Saturday,Yes,Rural,1,Yes,Rain,Low,19,Low,Poor Road,Major,5,1,No,Normal Day,0.45
164,Chennai,Tamil Nadu,12.921984,80.115306,24/03/2023,18:00:00,Friday,No,Rural,5,Yes,Clear,High,21,Medium,Poor Road,Major,5,5,Yes,Normal Day,0.25
165,Chennai,Tamil Nadu,12.841819,80.258805,06/05/2022,00:00:00,Friday,No,Rural,2,Yes,Rain,Low,37,Low,Drunk Driving,Minor,4,0,No,Normal Day,0.45
166,Delhi,Delhi,28.492703,76.815886,12/04/2022,07:00:00,Tuesday,No,Highway,1,Yes,Fog,Low,17,High,Weather,Major,4,3,No,Normal Day,0.65
167,Chandigarh,Punjab,30.677187,76.727473,30/03/2025,04:00:00,Sunday,Yes,Rural,4,No,Rain,Low,16,Medium,Drunk Driving,Fatal,5,5,No,Normal Day,0.65
168,Bangalore,Karnataka,13.068595,77.762442,22/12/2022,17:00:00,Thursday,No,Urban,1,Yes,Clear,High,33,Medium,Poor Road,Fatal,5,5,Yes,Normal Day,0.45
169,Chennai,Tamil Nadu,12.891896,80.227598,21/01/2022,18:00:00,Friday,No,Urban,3,Yes,Clear,High,29,High,Poor Road,Minor,2,1,Yes,Normal Day,0.45
170,Chandigarh,Punjab,30.788551,76.774195,22/01/2022,07:00:00,Saturday,Yes,Highway,5,Yes,Rain,Low,37,Low,Drunk Driving,Minor,4,3,No,Normal Day,0.45
171,Chennai,Tamil Nadu,13.057219,80.184551,18/09/2022,06:00:00,Sunday,Yes,Highway,6,Yes,Rain,Low,38,Medium,Drunk Driving,Fatal,4,4,No,Normal Day,0.65
172,Delhi,Delhi,28.555907,77.177935,02/09/2022,21:00:00,Friday,No,Highway,1,Yes,Fog,Low,37,Low,Drunk Driving,Minor,4,0,No,Normal Day,0.45
173,Bangalore,Karnataka,12.94144,77.549761,08/12/2023,10:00:00,Friday,No,Rural,3,No,Rain,Low,19,High,Distraction,Minor,2,1,Yes,Normal Day,0.80
174,Bangalore,Karnataka,12.90836,77.563109,24/08/2023,21:00:00,Thursday,No,Highway,1,Yes,Rain,Low,27,High,Weather,Minor,5,1,No,Normal Day,0.65
175,Bangalore,Karnataka,13.008178,77.683777,09/05/2023,04:00:00,Tuesday,No,Highway,5,No,Rain,Low,27,Low,Overspeeding,Major,4,0,No,Normal Day,0.45
176,Hyderabad,Telangana,17.253718,78.264759,03/12/2023,21:00:00,Sunday,Yes,Highway,4,No,Fog,Low,20,High,Weather,Minor,5,1,No,Normal Day,0.65
177,Kolkata,West Bengal,22.643283,88.434764,09/04/2024,14:00:00,Tuesday,No,Urban,3,No,Fog,Low,19,Low,Poor Road,Minor,3,1,No,Normal Day,0.45
178,Chandigarh,Punjab,30.78977,76.791081,11/11/2024,04:00:00,Monday,No,Highway,2,Yes,Clear,High,39,Low,Distraction,Minor,5,0,No,Normal Day,0.10
179,Bangalore,Karnataka,13.094302,77.576124,30/04/2023,01:00:00,Sunday,Yes,Rural,1,Yes,Clear,High,32,Low,Weather,Minor,1,0,No,Normal Day,0.10
180,Kolkata,West Bengal,22.453114,88.383374,31/01/2022,21:00:00,Monday,No,Urban,3,No,Clear,High,20,Medium,Weather,Fatal,4,4,No,Normal Day,0.30
181,Hyderabad,Telangana,17.492197,78.20001,13/01/2022,19:00:00,Thursday,No,Urban,6,No,Rain,Mediun,20,High,Poor Road,Minor,2,0,Yes,Normal Day,0.60
182,Chandigarh,Punjab,30.786188,76.807627,28/03/2023,22:00:00,Tuesday,No,Highway,6,Yes,Rain,Low,33,Low,Poor Road,Minor,5,2,No,Normal Day,0.45
183,Hyderabad,Telangana,17.563446,78.232019,10/10/2023,13:00:00,Tuesday,No,Urban,5,No,Rain,Low,39,High,Poor Road,Minor,5,0,No,Normal Day,0.65
184,Bangalore,Karnataka,12.971567,77.689448,11/07/2022,20:00:00,Monday,No,Urban,1,Yes,Fog,Low,21,Medium,Drunk Driving,Minor,1,0,No,Normal Day,0.45
185,Chandigarh,Punjab,30.784319,76.811367,19/08/2024,08:00:00,Monday,No,Highway,2,No,Clear,High,23,High,Weather,Major,5,5,Yes,Normal Day,0.45
186,Hyderabad,Telangana,17.262441,78.332996,21/03/2022,19:00:00,Monday,No,Urban,2,Yes,Clear,High,23,Low,Distraction,Major,2,0,Yes,Normal Day,0.25
187,Pune,Maharashtra,18.62914,73.851101,01/01/2025,10:00:00,Wednesday,No,Rural,6,No,Rain,Low,34,High,Distraction,Minor,1,1,Yes,Normal Day,0.80
188,Pune,Maharashtra,18.616196,73.705131,18/10/2024,08:00:00,Friday,No,Urban,1,No,Fog,Low,31,High,Overspeeding,Major,3,1,Yes,Normal Day,0.80
189,Hyderabad,Telangana,17.432325,78.449923,08/09/2022,00:00:00,Thursday,No,Urban,4,No,Clear,High,22,Low,Overspeeding,Major,5,4,No,Normal Day,0.10
190,Mumbai,Maharashtra,18.849144,72.726339,28/02/2023,08:00:00,Tuesday,No,Highway,6,No,Fog,Low,27,Low,Poor Road,Major,1,0,Yes,Normal Day,0.60
191,Kolkata,West Bengal,22.563456,88.315626,06/03/2024,19:00:00,Wednesday,No,Urban,3,Yes,Rain,Low,36,High,Poor Road,Fatal,1,1,Yes,Normal Day,1.00
192,Pune,Maharashtra,18.441514,73.89283,28/01/2025,19:00:00,Tuesday,No,Urban,4,Yes,Rain,Low,16,High,Poor Road,Minor,5,1,Yes,Normal Day,0.80
193,Pune,Maharashtra,18.627045,73.919901,23/04/2024,15:00:00,Tuesday,No,Urban,2,Yes,Rain,Mediun,21,High,Weather,Major,4,3,No,Normal Day,0.45
194,Hyderabad,Telangana,17.453887,78.418717,25/01/2023,07:00:00,Wednesday,No,Rural,5,Yes,Clear,High,34,Medium,Weather,Minor,5,3,No,Normal Day,0.10
195,Hyderabad,Telangana,17.310034,78.367309,13/07/2024,18:00:00,Saturday,Yes,Urban,4,No,Rain,Low,16,High,Distraction,Major,3,2,Yes,Normal Day,0.80
196,Bangalore,Karnataka,13.180613,77.573218,30/01/2024,02:00:00,Tuesday,No,Urban,4,No,Fog,Low,17,Low,Overspeeding,Major,2,1,No,Normal Day,0.45
197,Kolkata,West Bengal,22.48019,88.366839,11/03/2022,16:00:00,Friday,No,Urban,5,No,Rain,Low,20,Low,Weather,Minor,5,5,No,Normal Day,0.45
198,Mumbai,Maharashtra,19.05988,72.748749,04/11/2022,02:00:00,Friday,No,Urban,5,Yes,Clear,High,36,High,Weather,Major,2,2,No,Normal Day,0.30
199,Chandigarh,Punjab,30.650517,76.789449,21/10/2022,00:00:00,Friday,No,Urban,2,Yes,Clear,High,36,Low,Drunk Driving,Minor,3,2,No,Normal Day,0.10
200,Mumbai,Maharashtra,19.093036,72.876566,20/04/2024,09:00:00,Saturday,Yes,Highway,5,Yes,Rain,Mediun,40,Low,Drunk Driving,Fatal,1,1,Yes,Normal Day,0.60
201,Delhi,Delhi,28.596361,77.02673,22/02/2023,00:00:00,Wednesday,No,Highway,6,No,Fog,Low,19,Low,Weather,Minor,4,1,No,Normal Day,0.45
202,Kolkata,West Bengal,22.648231,88.411475,28/01/2023,15:00:00,Saturday,Yes,Rural,1,No,Rain,Low,27,Low,Drunk Driving,Minor,5,3,No,Normal Day,0.45
203,Chennai,Tamil Nadu,12.894547,80.239536,03/03/2025,03:00:00,Monday,No,Highway,6,No,Clear,High,22,Medium,Poor Road,Minor,2,1,No,Normal Day,0.10
204,Chandigarh,Punjab,30.706127,76.870146,04/09/2023,19:00:00,Monday,No,Highway,6,No,Rain,Low,34,High,Distraction,Major,5,1,Yes,Normal Day,0.80
205,Chandigarh,Punjab,30.736284,76.88423,07/05/2022,18:00:00,Saturday,Yes,Urban,1,No,Rain,Low,15,High,Overspeeding,Minor,5,4,Yes,Normal Day,0.80
206,Bangalore,Karnataka,12.884671,77.570809,07/04/2024,10:00:00,Sunday,Yes,Urban,1,Yes,Rain,Mediun,37,Low,Weather,Minor,3,3,Yes,Normal Day,0.40
207,Kolkata,West Bengal,22.641019,88.468147,28/12/2023,14:00:00,Thursday,No,Urban,5,Yes,Clear,High,22,High,Poor Road,Minor,3,0,No,Normal Day,0.30
208,Delhi,Delhi,28.497753,76.936211,27/12/2022,22:00:00,Tuesday,No,Urban,2,Yes,Fog,Low,34,High,Overspeeding,Minor,4,0,No,Normal Day,0.65
209,Hyderabad,Telangana,17.22001,78.311087,07/07/2024,10:00:00,Sunday,Yes,Rural,6,No,Fog,Low,16,High,Weather,Minor,4,2,Yes,Normal Day,0.80
210,Pune,Maharashtra,18.533492,73.818053,10/09/2023,23:00:00,Sunday,Yes,Highway,4,No,Rain,Low,19,High,Weather,Major,2,0,No,Normal Day,0.65
211,Bangalore,Karnataka,12.898651,77.518953,11/07/2024,18:00:00,Thursday,No,Urban,2,No,Clear,High,22,High,Distraction,Minor,3,0,Yes,Normal Day,0.45
212,Chennai,Tamil Nadu,12.942775,80.266239,11/09/2023,00:00:00,Monday,No,Highway,3,No,Fog,Low,24,Low,Distraction,Minor,3,2,No,Normal Day,0.45
213,Mumbai,Maharashtra,18.845526,72.792846,06/05/2024,15:00:00,Monday,No,Urban,5,Yes,Fog,Low,31,Low,Distraction,Major,2,0,No,Normal Day,0.45
214,Pune,Maharashtra,18.449045,73.963577,17/12/2022,20:00:00,Saturday,Yes,Rural,2,Yes,Rain,Low,22,Low,Poor Road,Major,3,1,No,Normal Day,0.45
215,Chennai,Tamil Nadu,12.861288,80.167097,18/01/2022,02:00:00,Tuesday,No,Highway,1,Yes,Rain,Low,29,Medium,Poor Road,Minor,5,5,No,Normal Day,0.45
216,Pune,Maharashtra,18.618088,73.989576,01/06/2024,08:00:00,Saturday,Yes,Urban,3,Yes,Fog,Low,28,High,Drunk Driving,Minor,3,0,Yes,Normal Day,0.80
217,Bangalore,Karnataka,13.09534,77.402311,27/11/2024,02:00:00,Wednesday,No,Rural,5,No,Clear,High,34,Low,Weather,Major,5,5,No,Normal Day,0.10
218,Delhi,Delhi,28.694773,77.138622,25/02/2023,18:00:00,Saturday,Yes,Rural,3,No,Rain,Low,35,High,Distraction,Minor,2,1,Yes,Normal Day,0.80
219,Chandigarh,Punjab,30.75305,76.886282,10/10/2024,17:00:00,Thursday,No,Highway,5,Yes,Fog,Low,19,High,Distraction,Major,2,1,Yes,Normal Day,0.80
220,Bangalore,Karnataka,12.888723,77.598691,05/08/2023,23:00:00,Saturday,Yes,Highway,5,No,Rain,Mediun,25,High,Weather,Fatal,1,1,No,Normal Day,0.65
221,Mumbai,Maharashtra,18.960845,72.922053,24/09/2024,21:00:00,Tuesday,No,Rural,4,Yes,Clear,High,33,High,Drunk Driving,Minor,2,0,No,Normal Day,0.30
222,Bangalore,Karnataka,12.966,77.42648,28/10/2023,18:00:00,Saturday,Yes,Highway,4,No,Fog,Low,17,Medium,Weather,Minor,1,1,Yes,Normal Day,0.60
223,Chennai,Tamil Nadu,13.059482,80.132694,30/12/2022,19:00:00,Friday,No,Highway,4,No,Fog,Low,29,High,Weather,Major,5,4,Yes,Normal Day,0.80
224,Pune,Maharashtra,18.479836,73.980057,07/08/2023,23:00:00,Monday,No,Rural,5,Yes,Fog,Low,34,Medium,Weather,Major,2,1,No,Normal Day,0.45
225,Delhi,Delhi,28.570297,77.25409,12/04/2023,10:00:00,Wednesday,No,Highway,6,Yes,Fog,Low,35,Medium,Drunk Driving,Minor,2,1,Yes,Normal Day,0.60
226,Mumbai,Maharashtra,19.147537,72.781967,19/10/2023,06:00:00,Thursday,No,Rural,2,Yes,Rain,Mediun,36,High,Poor Road,Minor,4,4,No,Normal Day,0.45
227,Chennai,Tamil Nadu,12.931329,80.177908,28/09/2024,22:00:00,Saturday,Yes,Highway,4,Yes,Rain,Mediun,26,Medium,Weather,Minor,2,0,No,Normal Day,0.25
228,Chennai,Tamil Nadu,12.931505,80.204867,01/05/2023,18:00:00,Monday,No,Rural,2,Yes,Rain,Low,28,Medium,Drunk Driving,Major,3,2,Yes,Normal Day,0.60
229,Chennai,Tamil Nadu,12.826312,80.207278,14/01/2022,03:00:00,Friday,No,Urban,6,No,Clear,High,35,Medium,Drunk Driving,Minor,3,1,No,Normal Day,0.10
230,Hyderabad,Telangana,17.227437,78.332683,12/10/2024,13:00:00,Saturday,Yes,Rural,4,No,Clear,High,38,High,Distraction,Major,1,1,No,Normal Day,0.30
231,Pune,Maharashtra,18.511753,73.872341,30/03/2024,11:00:00,Saturday,Yes,Urban,2,Yes,Rain,Low,28,High,Poor Road,Minor,1,1,No,Normal Day,0.65
232,Bangalore,Karnataka,13.166458,77.645976,08/11/2022,00:00:00,Tuesday,No,Rural,5,No,Fog,Low,39,Low,Weather,Major,4,0,No,Normal Day,0.45
233,Hyderabad,Telangana,17.230262,78.253208,11/07/2022,00:00:00,Monday,No,Urban,3,Yes,Clear,High,23,Low,Overspeeding,Fatal,1,1,No,Normal Day,0.30
234,Chennai,Tamil Nadu,13.101426,80.265354,27/11/2022,09:00:00,Sunday,Yes,Urban,1,Yes,Rain,Low,23,Medium,Poor Road,Minor,3,2,Yes,Normal Day,0.60
235,Chandigarh,Punjab,30.621868,76.767922,18/02/2024,14:00:00,Sunday,Yes,Highway,3,No,Fog,Low,32,Low,Poor Road,Major,2,2,No,Normal Day,0.45
236,Chennai,Tamil Nadu,13.104646,80.294344,23/05/2024,07:00:00,Thursday,No,Urban,3,No,Fog,Low,16,High,Drunk Driving,Major,3,2,No,Normal Day,0.65
237,Bangalore,Karnataka,13.160679,77.450578,14/08/2022,17:00:00,Sunday,Yes,Urban,2,No,Clear,High,30,Medium,Overspeeding,Major,5,4,Yes,Normal Day,0.25
238,Kolkata,West Bengal,22.421859,88.374025,05/05/2022,09:00:00,Thursday,No,Highway,3,Yes,Clear,High,31,Medium,Overspeeding,Major,1,1,Yes,Normal Day,0.25
239,Delhi,Delhi,28.691978,77.169403,03/01/2023,21:00:00,Tuesday,No,Urban,3,No,Fog,Low,26,High,Poor Road,Major,1,1,No,Normal Day,0.65
240,Kolkata,West Bengal,22.582986,88.286863,20/09/2024,06:00:00,Friday,No,Urban,1,No,Clear,High,29,Low,Overspeeding,Fatal,1,1,No,Normal Day,0.30
241,Mumbai,Maharashtra,19.000379,72.96346,26/10/2023,17:00:00,Thursday,No,Rural,1,No,Rain,Low,20,High,Weather,Minor,4,4,Yes,Normal Day,0.80
242,Mumbai,Maharashtra,18.844068,72.948507,06/01/2023,07:00:00,Friday,No,Urban,2,No,Rain,Low,26,High,Poor Road,Major,4,2,No,Normal Day,0.65
243,Chandigarh,Punjab,30.722768,76.846181,04/05/2023,04:00:00,Thursday,No,Rural,3,No,Fog,Low,40,Medium,Distraction,Major,4,2,No,Normal Day,0.45
244,Chandigarh,Punjab,30.726192,76.756446,18/12/2022,08:00:00,Sunday,Yes,Rural,5,No,Clear,High,40,Medium,Weather,Minor,4,0,Yes,Normal Day,0.25
245,Kolkata,West Bengal,22.542146,88.249395,13/08/2024,11:00:00,Tuesday,No,Rural,1,No,Rain,Mediun,20,High,Overspeeding,Minor,2,1,No,Normal Day,0.45
246,Chennai,Tamil Nadu,12.979934,80.258425,29/06/2022,16:00:00,Wednesday,No,Rural,3,No,Fog,Low,28,Medium,Overspeeding,Major,4,2,No,Normal Day,0.45
247,Kolkata,West Bengal,22.691684,88.380487,04/08/2024,15:00:00,Sunday,Yes,Highway,3,Yes,Fog,Low,23,Medium,Overspeeding,Minor,2,1,No,Normal Day,0.45
248,Pune,Maharashtra,18.554742,73.846455,27/02/2022,05:00:00,Sunday,Yes,Rural,1,No,Fog,Low,26,High,Drunk Driving,Minor,2,0,No,Normal Day,0.65
249,Pune,Maharashtra,18.492599,73.918395,01/12/2023,08:00:00,Friday,No,Urban,3,No,Rain,Low,35,High,Drunk Driving,Minor,5,3,Yes,Normal Day,0.80
250,Bangalore,Karnataka,12.87812,77.75548,22/11/2022,11:00:00,Tuesday,No,Highway,2,No,Rain,Mediun,15,High,Poor Road,Minor,1,1,No,Normal Day,0.45
251,Kolkata,West Bengal,22.628792,88.377574,20/12/2024,11:00:00,Friday,No,Highway,2,No,Fog,Low,30,High,Overspeeding,Minor,3,2,No,Normal Day,0.65
252,Delhi,Delhi,28.42531,76.842778,22/12/2024,06:00:00,Sunday,Yes,Highway,4,Yes,Fog,Low,24,Medium,Overspeeding,Minor,5,0,No,Normal Day,0.45
253,Chennai,Tamil Nadu,13.07404,80.152144,30/12/2022,20:00:00,Friday,No,Rural,3,No,Clear,High,28,Medium,Drunk Driving,Minor,2,1,No,Normal Day,0.10
254,Delhi,Delhi,28.403747,76.847221,27/04/2024,02:00:00,Saturday,Yes,Rural,5,No,Rain,Low,37,Low,Weather,Major,5,3,No,Normal Day,0.45
255,Mumbai,Maharashtra,19.150088,72.702839,20/10/2023,20:00:00,Friday,No,Highway,3,No,Fog,Low,37,High,Weather,Major,5,0,No,Normal Day,0.65
256,Mumbai,Maharashtra,19.035655,72.955069,01/01/2022,06:00:00,Saturday,Yes,Highway,4,No,Clear,High,29,Low,Drunk Driving,Minor,5,5,No,Normal Day,0.10
257,Chennai,Tamil Nadu,12.911957,80.196891,21/05/2023,18:00:00,Sunday,Yes,Urban,5,No,Rain,Mediun,40,Low,Drunk Driving,Minor,1,1,Yes,Normal Day,0.40
258,Delhi,Delhi,28.472435,77.19605,16/05/2022,01:00:00,Monday,No,Highway,5,No,Fog,Low,26,High,Overspeeding,Minor,5,4,No,Normal Day,0.65
259,Chandigarh,Punjab,30.6107,76.703665,11/07/2024,15:00:00,Thursday,No,Urban,5,No,Fog,Low,21,High,Poor Road,Minor,5,5,No,Normal Day,0.65
260,Delhi,Delhi,28.404569,76.804829,16/06/2022,11:00:00,Thursday,No,Rural,4,No,Clear,High,34,High,Drunk Driving,Fatal,3,3,No,Normal Day,0.50
261,Chandigarh,Punjab,30.63764,76.825478,23/03/2023,14:00:00,Thursday,No,Rural,6,Yes,Fog,Low,31,Low,Drunk Driving,Major,4,3,No,Normal Day,0.45
262,Mumbai,Maharashtra,19.115596,72.802382,04/07/2022,07:00:00,Monday,No,Rural,4,No,Clear,High,25,Medium,Distraction,Major,1,0,No,Normal Day,0.10
263,Pune,Maharashtra,18.695595,73.868888,26/05/2022,12:00:00,Thursday,No,Rural,6,No,Fog,Low,30,Medium,Overspeeding,Minor,4,4,No,Normal Day,0.45
264,Kolkata,West Bengal,22.494643,88.492238,24/02/2024,17:00:00,Saturday,Yes,Highway,6,Yes,Clear,High,21,Medium,Weather,Minor,4,2,Yes,Normal Day,0.25
265,Chandigarh,Punjab,30.734981,76.773993,07/09/2024,14:00:00,Saturday,Yes,Highway,4,Yes,Rain,Mediun,20,Low,Distraction,Minor,5,1,No,Normal Day,0.25
266,Chandigarh,Punjab,30.711487,76.846221,27/11/2023,00:00:00,Monday,No,Rural,3,Yes,Clear,High,25,High,Distraction,Fatal,4,4,No,Normal Day,0.50
267,Chennai,Tamil Nadu,12.968853,80.196115,15/10/2024,01:00:00,Tuesday,No,Urban,3,No,Fog,Low,30,Low,Poor Road,Major,3,3,No,Normal Day,0.45
268,Kolkata,West Bengal,22.63079,88.274384,20/03/2023,20:00:00,Monday,No,Highway,4,Yes,Fog,Low,31,Medium,Poor Road,Major,4,2,No,Normal Day,0.45
269,Chandigarh,Punjab,30.671217,76.878695,12/02/2025,17:00:00,Wednesday,No,Rural,3,No,Fog,Low,34,High,Poor Road,Minor,3,3,Yes,Normal Day,0.80
270,Bangalore,Karnataka,12.933538,77.737824,04/01/2025,18:00:00,Saturday,Yes,Rural,5,No,Clear,High,16,Medium,Overspeeding,Minor,3,3,Yes,Normal Day,0.25
271,Bangalore,Karnataka,12.934971,77.501295,23/07/2024,03:00:00,Tuesday,No,Urban,6,No,Rain,Low,35,Low,Overspeeding,Fatal,3,3,No,Normal Day,0.65
272,Bangalore,Karnataka,13.088481,77.401871,17/03/2023,22:00:00,Friday,No,Highway,4,No,Rain,Low,32,Medium,Overspeeding,Fatal,4,4,No,Normal Day,0.65
273,Chennai,Tamil Nadu,13.032356,80.200645,01/06/2022,13:00:00,Wednesday,No,Urban,4,No,Clear,High,24,Low,Drunk Driving,Minor,4,2,No,Normal Day,0.10
274,Pune,Maharashtra,18.685749,73.854341,08/04/2024,21:00:00,Monday,No,Rural,2,No,Fog,Low,32,Low,Poor Road,Major,2,1,No,Normal Day,0.45
275,Chandigarh,Punjab,30.600709,76.788381,12/04/2023,17:00:00,Wednesday,No,Rural,2,Yes,Fog,Low,29,High,Distraction,Minor,2,2,Yes,Normal Day,0.80
276,Chennai,Tamil Nadu,12.865666,80.225481,06/12/2023,02:00:00,Wednesday,No,Rural,1,Yes,Rain,Low,30,Low,Weather,Minor,5,3,No,Normal Day,0.45
277,Chennai,Tamil Nadu,13.125687,80.288644,07/04/2022,14:00:00,Thursday,No,Urban,5,No,Fog,Low,19,High,Weather,Major,1,0,No,Normal Day,0.65
278,Chandigarh,Punjab,30.615981,76.703249,07/10/2023,01:00:00,Saturday,Yes,Rural,3,Yes,Rain,Low,30,Low,Distraction,Fatal,3,3,No,Normal Day,0.65
279,Kolkata,West Bengal,22.449438,88.268509,14/05/2023,20:00:00,Sunday,Yes,Highway,4,No,Fog,Low,27,Medium,Drunk Driving,Major,3,3,No,Normal Day,0.45
280,Bangalore,Karnataka,12.906665,77.751883,10/07/2024,05:00:00,Wednesday,No,Highway,6,Yes,Fog,Low,36,Low,Overspeeding,Minor,2,2,No,Normal Day,0.45
281,Bangalore,Karnataka,12.854596,77.734873,08/04/2023,09:00:00,Saturday,Yes,Highway,4,Yes,Fog,Low,30,Medium,Poor Road,Minor,4,2,Yes,Normal Day,0.60
282,Hyderabad,Telangana,17.453228,78.354267,18/03/2023,09:00:00,Saturday,Yes,Urban,3,No,Rain,Low,30,High,Overspeeding,Major,4,1,Yes,Normal Day,0.80
283,Chandigarh,Punjab,30.689908,76.86273,08/05/2023,11:00:00,Monday,No,Urban,1,Yes,Rain,Low,16,High,Drunk Driving,Minor,5,4,No,Normal Day,0.65
284,Mumbai,Maharashtra,18.918465,72.813324,11/09/2024,02:00:00,Wednesday,No,Urban,6,No,Fog,Low,33,High,Distraction,Minor,4,4,No,Normal Day,0.65
285,Pune,Maharashtra,18.50586,73.779004,14/09/2023,18:00:00,Thursday,No,Highway,5,Yes,Rain,Low,24,Medium,Weather,Major,1,1,Yes,Normal Day,0.60
286,Pune,Maharashtra,18.432833,73.776399,21/02/2024,22:00:00,Wednesday,No,Highway,2,Yes,Rain,Mediun,17,High,Drunk Driving,Minor,3,3,No,Normal Day,0.45
287,Kolkata,West Bengal,22.542201,88.296251,08/07/2022,11:00:00,Friday,No,Rural,5,No,Clear,High,15,High,Poor Road,Major,4,0,No,Normal Day,0.30
288,Delhi,Delhi,28.656319,77.232117,08/12/2022,09:00:00,Thursday,No,Highway,1,No,Clear,High,18,Medium,Drunk Driving,Minor,4,1,Yes,Normal Day,0.25
289,Mumbai,Maharashtra,18.87409,72.939462,03/12/2022,04:00:00,Saturday,Yes,Rural,3,Yes,Rain,Low,38,Low,Distraction,Major,2,1,No,Normal Day,0.45
290,Pune,Maharashtra,18.460951,73.781916,03/12/2023,14:00:00,Sunday,Yes,Highway,5,Yes,Rain,Mediun,34,Medium,Overspeeding,Minor,1,0,No,Normal Day,0.25
291,Mumbai,Maharashtra,19.160639,72.885188,25/01/2022,10:00:00,Tuesday,No,Highway,3,Yes,Fog,Low,15,Low,Distraction,Major,4,2,Yes,Normal Day,0.60
292,Delhi,Delhi,28.505662,76.960158,05/09/2024,11:00:00,Thursday,No,Urban,6,Yes,Fog,Low,35,Medium,Drunk Driving,Fatal,4,4,No,Normal Day,0.65
293,Mumbai,Maharashtra,18.803394,72.756475,11/11/2024,05:00:00,Monday,No,Highway,1,Yes,Rain,Mediun,37,Medium,Poor Road,Fatal,4,4,No,Normal Day,0.45
294,Chennai,Tamil Nadu,13.030792,80.290558,10/08/2023,09:00:00,Thursday,No,Rural,1,No,Fog,Low,27,Medium,Distraction,Minor,1,0,Yes,Normal Day,0.60
295,Mumbai,Maharashtra,18.922093,72.940473,10/09/2024,00:00:00,Tuesday,No,Highway,5,No,Fog,Low,28,Medium,Weather,Major,4,4,No,Normal Day,0.45
296,Chandigarh,Punjab,30.632006,76.795028,24/10/2024,22:00:00,Thursday,No,Urban,2,No,Fog,Low,22,Low,Overspeeding,Minor,2,0,No,Normal Day,0.45
297,Mumbai,Maharashtra,18.942286,72.710271,30/05/2024,16:00:00,Thursday,No,Highway,5,Yes,Rain,Mediun,37,Medium,Distraction,Minor,3,2,No,Normal Day,0.25
298,Kolkata,West Bengal,22.419317,88.310364,11/11/2024,23:00:00,Monday,No,Urban,3,No,Fog,Low,19,Low,Drunk Driving,Major,2,1,No,Normal Day,0.45
299,Mumbai,Maharashtra,19.277319,72.843699,05/02/2022,23:00:00,Saturday,Yes,Rural,5,No,Clear,High,38,High,Poor Road,Minor,5,4,No,Normal Day,0.30
300,Chandigarh,Punjab,30.616643,76.869914,06/02/2022,12:00:00,Sunday,Yes,Urban,4,No,Rain,Mediun,31,High,Overspeeding,Minor,4,2,No,Normal Day,0.45
301,Pune,Maharashtra,18.513383,73.728215,03/06/2023,16:00:00,Saturday,Yes,Rural,1,Yes,Rain,Mediun,20,High,Drunk Driving,Minor,2,2,No,Normal Day,0.45
